query_id	query	category	expected_doc	relevance	answer_mode	span_start	span_end	page	answer_text	expected_answer	citations	version_mode	query_time	as_of	version_context	conflict_context	judgments
q-0208	liet ke ho so ve sao luu du lieu	multi_doc	gold-004	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ sao lưu dữ liệu số 04 (HS-2026-004); Hồ sơ sao lưu dữ liệu số 13 (HS-2026-013); Hồ sơ sao lưu dữ liệu số 22 (HS-2026-022).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6a753ced6c0a33eb97c5edeee6b2e4ba1ff60543dc5e8c0bdff205836d38f0cd"",""documentId"":""gold-004"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-004"",""page"":1,""quote"":""Mã hồ sơ là HS-2026-004."",""start"":74,""versionId"":""version-gold-004-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""b405cd8f9c22035a2c5cfd2ee7e58057846eb93d194d02bbe125392f7b4ca2db"",""documentId"":""gold-013"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-013"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-013."",""start"":74,""versionId"":""version-gold-013-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-022."",""start"":74,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-004-v1"",""version-gold-013-v1"",""version-gold-022-v1""],""currentVersionIds"":[""version-gold-004-v1"",""version-gold-013-v1"",""version-gold-022-v1""],""logicalDocumentIds"":[""logical-gold-004"",""logical-gold-013"",""logical-gold-022""]}"	{}	"{""gold-004"":2,""gold-013"":2,""gold-022"":2}"
q-0209	Các hồ sơ nào liên quan đến quản lý hợp đồng?	multi_doc	gold-005	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ quản lý hợp đồng số 05 (HS-2027-005); Hồ sơ quản lý hợp đồng số 14 (HS-2027-014).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Mã hồ sơ là HS-2027-005."",""start"":78,""versionId"":""version-gold-005-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-014."",""start"":78,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1"",""version-gold-014-v1""],""currentVersionIds"":[""version-gold-005-v1"",""version-gold-014-v1""],""logicalDocumentIds"":[""logical-gold-005"",""logical-gold-014""]}"	{}	"{""gold-005"":2,""gold-014"":2}"
q-0210	liet ke ho so ve quan ly hop dong	multi_doc	gold-005	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ quản lý hợp đồng số 05 (HS-2027-005); Hồ sơ quản lý hợp đồng số 14 (HS-2027-014).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Mã hồ sơ là HS-2027-005."",""start"":78,""versionId"":""version-gold-005-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""f2283ad176673642198bcb3b1bd21b743ca011bad6df59665f2a2a63fdf7ba9f"",""documentId"":""gold-014"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-014"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-014."",""start"":78,""versionId"":""version-gold-014-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1"",""version-gold-014-v1""],""currentVersionIds"":[""version-gold-005-v1"",""version-gold-014-v1""],""logicalDocumentIds"":[""logical-gold-005"",""logical-gold-014""]}"	{}	"{""gold-005"":2,""gold-014"":2}"
q-0211	Các hồ sơ nào liên quan đến bảo trì thiết bị?	multi_doc	gold-006	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ bảo trì thiết bị số 06 (HS-2028-006); Hồ sơ bảo trì thiết bị số 15 (HS-2028-015).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-006."",""start"":77,""versionId"":""version-gold-006-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""7b99593501018cb9b9a3442a144eee49101252379c29a102b0932c480392d280"",""documentId"":""gold-015"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-015"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-015."",""start"":77,""versionId"":""version-gold-015-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1"",""version-gold-015-v1""],""currentVersionIds"":[""version-gold-006-v1"",""version-gold-015-v1""],""logicalDocumentIds"":[""logical-gold-006"",""logical-gold-015""]}"	{}	"{""gold-006"":2,""gold-015"":2}"
q-0212	liet ke ho so ve bao tri thiet bi	multi_doc	gold-006	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ bảo trì thiết bị số 06 (HS-2028-006); Hồ sơ bảo trì thiết bị số 15 (HS-2028-015).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-006."",""start"":77,""versionId"":""version-gold-006-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""7b99593501018cb9b9a3442a144eee49101252379c29a102b0932c480392d280"",""documentId"":""gold-015"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-015"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-015."",""start"":77,""versionId"":""version-gold-015-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1"",""version-gold-015-v1""],""currentVersionIds"":[""version-gold-006-v1"",""version-gold-015-v1""],""logicalDocumentIds"":[""logical-gold-006"",""logical-gold-015""]}"	{}	"{""gold-006"":2,""gold-015"":2}"
q-0213	Các hồ sơ nào liên quan đến xử lý sự cố?	multi_doc	gold-007	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ xử lý sự cố số 07 (HS-2026-007); Hồ sơ xử lý sự cố số 16 (HS-2026-016); Hồ sơ xử lý sự cố số 25 (HS-2026-025).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7ceba62dd7ec7c5bc1bdbf6c05cc69ef70a75e3aed71cb4b4cc52967bc71976c"",""documentId"":""gold-007"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-007"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-007."",""start"":72,""versionId"":""version-gold-007-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""37628cb18bc60db3f098c33c61ae1aa4b2f0b906b1d21cecea4a06279ddeb983"",""documentId"":""gold-016"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-016"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-016."",""start"":72,""versionId"":""version-gold-016-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-025."",""start"":72,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-007-v1"",""version-gold-016-v1"",""version-gold-025-v1""],""currentVersionIds"":[""version-gold-007-v1"",""version-gold-016-v1"",""version-gold-025-v1""],""logicalDocumentIds"":[""logical-gold-007"",""logical-gold-016"",""logical-gold-025""]}"	{}	"{""gold-007"":2,""gold-016"":2,""gold-025"":2}"
q-0214	liet ke ho so ve xu ly su co	multi_doc	gold-007	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ xử lý sự cố số 07 (HS-2026-007); Hồ sơ xử lý sự cố số 16 (HS-2026-016); Hồ sơ xử lý sự cố số 25 (HS-2026-025).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7ceba62dd7ec7c5bc1bdbf6c05cc69ef70a75e3aed71cb4b4cc52967bc71976c"",""documentId"":""gold-007"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-007"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-007."",""start"":72,""versionId"":""version-gold-007-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""37628cb18bc60db3f098c33c61ae1aa4b2f0b906b1d21cecea4a06279ddeb983"",""documentId"":""gold-016"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-016"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-016."",""start"":72,""versionId"":""version-gold-016-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-025."",""start"":72,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-007-v1"",""version-gold-016-v1"",""version-gold-025-v1""],""currentVersionIds"":[""version-gold-007-v1"",""version-gold-016-v1"",""version-gold-025-v1""],""logicalDocumentIds"":[""logical-gold-007"",""logical-gold-016"",""logical-gold-025""]}"	{}	"{""gold-007"":2,""gold-016"":2,""gold-025"":2}"
q-0215	Các hồ sơ nào liên quan đến đối soát thanh toán?	multi_doc	gold-008	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ đối soát thanh toán số 08 (HS-2027-008); Hồ sơ đối soát thanh toán số 17 (HS-2027-017); Hồ sơ đối soát thanh toán số 26 (HS-2027-026).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""3d1b1113b39c500237d480a3e226c52781fd4c4d82cc9a17bfbafeb27fde012f"",""documentId"":""gold-008"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-008"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-008."",""start"":78,""versionId"":""version-gold-008-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""e2228d53cd3bef0213e237b4f0ca97f4de8cf1855fe74fbaab7fa7578869825f"",""documentId"":""gold-017"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-017"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-017."",""start"":78,""versionId"":""version-gold-017-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-026."",""start"":78,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-008-v1"",""version-gold-017-v1"",""version-gold-026-v1""],""currentVersionIds"":[""version-gold-008-v1"",""version-gold-017-v1"",""version-gold-026-v1""],""logicalDocumentIds"":[""logical-gold-008"",""logical-gold-017"",""logical-gold-026""]}"	{}	"{""gold-008"":2,""gold-017"":2,""gold-026"":2}"
q-0216	liet ke ho so ve doi soat thanh toan	multi_doc	gold-008	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ đối soát thanh toán số 08 (HS-2027-008); Hồ sơ đối soát thanh toán số 17 (HS-2027-017); Hồ sơ đối soát thanh toán số 26 (HS-2027-026).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""3d1b1113b39c500237d480a3e226c52781fd4c4d82cc9a17bfbafeb27fde012f"",""documentId"":""gold-008"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-008"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-008."",""start"":78,""versionId"":""version-gold-008-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""e2228d53cd3bef0213e237b4f0ca97f4de8cf1855fe74fbaab7fa7578869825f"",""documentId"":""gold-017"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-017"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-017."",""start"":78,""versionId"":""version-gold-017-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-026."",""start"":78,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-008-v1"",""version-gold-017-v1"",""version-gold-026-v1""],""currentVersionIds"":[""version-gold-008-v1"",""version-gold-017-v1"",""version-gold-026-v1""],""logicalDocumentIds"":[""logical-gold-008"",""logical-gold-017"",""logical-gold-026""]}"	{}	"{""gold-008"":2,""gold-017"":2,""gold-026"":2}"
q-0217	Các hồ sơ nào liên quan đến lưu trữ hồ sơ?	multi_doc	gold-009	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ lưu trữ hồ sơ số 09 (HS-2028-009); Hồ sơ lưu trữ hồ sơ số 18 (HS-2028-018); Hồ sơ lưu trữ hồ sơ số 27 (HS-2028-027).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""712e6d9c485fbb43cc1f72b3568cff60859ebb592c771b30c8641677f3510b1d"",""documentId"":""gold-009"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-009"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-009."",""start"":73,""versionId"":""version-gold-009-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ebe10e671fac82a8b0645acc254f1fcb84f10530bccc3b078bdbc3853a741398"",""documentId"":""gold-018"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-018"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-018."",""start"":73,""versionId"":""version-gold-018-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-027."",""start"":73,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-009-v1"",""version-gold-018-v1"",""version-gold-027-v1""],""currentVersionIds"":[""version-gold-009-v1"",""version-gold-018-v1"",""version-gold-027-v1""],""logicalDocumentIds"":[""logical-gold-009"",""logical-gold-018"",""logical-gold-027""]}"	{}	"{""gold-009"":2,""gold-018"":2,""gold-027"":2}"
q-0218	liet ke ho so ve luu tru ho so	multi_doc	gold-009	2	document_list					Các hồ sơ liên quan gồm: Hồ sơ lưu trữ hồ sơ số 09 (HS-2028-009); Hồ sơ lưu trữ hồ sơ số 18 (HS-2028-018); Hồ sơ lưu trữ hồ sơ số 27 (HS-2028-027).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""712e6d9c485fbb43cc1f72b3568cff60859ebb592c771b30c8641677f3510b1d"",""documentId"":""gold-009"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-009"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-009."",""start"":73,""versionId"":""version-gold-009-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ebe10e671fac82a8b0645acc254f1fcb84f10530bccc3b078bdbc3853a741398"",""documentId"":""gold-018"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-018"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-018."",""start"":73,""versionId"":""version-gold-018-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":102,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-027."",""start"":73,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-009-v1"",""version-gold-018-v1"",""version-gold-027-v1""],""currentVersionIds"":[""version-gold-009-v1"",""version-gold-018-v1"",""version-gold-027-v1""],""logicalDocumentIds"":[""logical-gold-009"",""logical-gold-018"",""logical-gold-027""]}"	{}	"{""gold-009"":2,""gold-018"":2,""gold-027"":2}"
q-0219	Liệt kê hồ sơ do PTC phụ trách.	multi_doc	gold-001	2	document_list					Các hồ sơ do PTC phụ trách gồm: Hồ sơ quy trình mua sắm số 01; Hồ sơ bảo trì thiết bị số 06; Hồ sơ kiểm soát truy cập số 11; Hồ sơ xử lý sự cố số 16; Hồ sơ đào tạo nhân sự số 21; Hồ sơ đối soát thanh toán số 26.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""48d521d506c99073a448fdd87f204e1d696cb0d565032c5288d8c2c9dfc6e01d"",""documentId"":""gold-001"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":271,""isCurrent"":true,""logicalDocumentId"":""logical-gold-001"",""page"":1,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":218,""versionId"":""version-gold-001-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":274,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":221,""versionId"":""version-gold-006-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""dc5cd796cacc335b24bce640a55f97c2e2caaee58a61438782e3f16f89ef109c"",""documentId"":""gold-011"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":274,""isCurrent"":true,""logicalDocumentId"":""logical-gold-011"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":221,""versionId"":""version-gold-011-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0004"",""contentSha256"":""37628cb18bc60db3f098c33c61ae1aa4b2f0b906b1d21cecea4a06279ddeb983"",""documentId"":""gold-016"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":269,""isCurrent"":true,""logicalDocumentId"":""logical-gold-016"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":216,""versionId"":""version-gold-016-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0005"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":273,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":220,""versionId"":""version-gold-021-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0006"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":275,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":222,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-001-v1"",""version-gold-006-v1"",""version-gold-011-v1"",""version-gold-016-v1"",""version-gold-021-v1"",""version-gold-026-v1""],""currentVersionIds"":[""version-gold-001-v1"",""version-gold-006-v1"",""version-gold-011-v1"",""version-gold-016-v1"",""version-gold-021-v1"",""version-gold-026-v1""],""logicalDocumentIds"":[""logical-gold-001"",""logical-gold-006"",""logical-gold-011"",""logical-gold-016"",""logical-gold-021"",""logical-gold-026""]}"	{}	"{""gold-001"":2,""gold-006"":2,""gold-011"":2,""gold-016"":2,""gold-021"":2,""gold-026"":2}"
q-0220	Liệt kê hồ sơ do BATTT phụ trách.	multi_doc	gold-002	2	document_list					Các hồ sơ do BATTT phụ trách gồm: Hồ sơ kiểm soát truy cập số 02; Hồ sơ xử lý sự cố số 07; Hồ sơ đào tạo nhân sự số 12; Hồ sơ đối soát thanh toán số 17; Hồ sơ sao lưu dữ liệu số 22; Hồ sơ lưu trữ hồ sơ số 27.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdf3345c5979aa4f23a776804590a1d173455bc891ea7eab947889b8fe337b03"",""documentId"":""gold-002"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":281,""isCurrent"":true,""logicalDocumentId"":""logical-gold-002"",""page"":1,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":221,""versionId"":""version-gold-002-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""7ceba62dd7ec7c5bc1bdbf6c05cc69ef70a75e3aed71cb4b4cc52967bc71976c"",""documentId"":""gold-007"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":276,""isCurrent"":true,""logicalDocumentId"":""logical-gold-007"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":216,""versionId"":""version-gold-007-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""b7d9bddc9183aece26909bc26f43055a6664e7100f6a71cdaa54cf3a84ca0f1b"",""documentId"":""gold-012"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":280,""isCurrent"":true,""logicalDocumentId"":""logical-gold-012"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":220,""versionId"":""version-gold-012-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0004"",""contentSha256"":""e2228d53cd3bef0213e237b4f0ca97f4de8cf1855fe74fbaab7fa7578869825f"",""documentId"":""gold-017"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":282,""isCurrent"":true,""logicalDocumentId"":""logical-gold-017"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":222,""versionId"":""version-gold-017-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0005"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":278,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":218,""versionId"":""version-gold-022-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0006"",""contentSha256"":""02ebdf32bbc924ebf464e7ac8ed54c32bb9c015d4ae5e52a46000d33ae4147bc"",""documentId"":""gold-027"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":277,""isCurrent"":true,""logicalDocumentId"":""logical-gold-027"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":217,""versionId"":""version-gold-027-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-002-v1"",""version-gold-007-v1"",""version-gold-012-v1"",""version-gold-017-v1"",""version-gold-022-v1"",""version-gold-027-v1""],""currentVersionIds"":[""version-gold-002-v1"",""version-gold-007-v1"",""version-gold-012-v1"",""version-gold-017-v1"",""version-gold-022-v1"",""version-gold-027-v1""],""logicalDocumentIds"":[""logical-gold-002"",""logical-gold-007"",""logical-gold-012"",""logical-gold-017"",""logical-gold-022"",""logical-gold-027""]}"	{}	"{""gold-002"":2,""gold-007"":2,""gold-012"":2,""gold-017"":2,""gold-022"":2,""gold-027"":2}"
